property_type,state,region,lat,lon,area_m2,price_brl
apartment,São Paulo,Southeast,-235.013.319,-466.392.301,179.0,1297565.98
apartment,São Paulo,Southeast,-23.587.717,-46.670.132,80.0,848408.53
apartment,São Paulo,Southeast,-23.595.934,-46.678.391,82.0,1267541.3
apartment,São Paulo,Southeast,-23.561.567,-46.748.306,183.0,1197753.22
apartment,São Paulo,Southeast,-23.534.409,-466.711.943,178.0,1497191.5
apartment,São Paulo,Southeast,-23.641.373,-46.709.587,118.0,1161034.64
apartment,São Paulo,Southeast,-23.533.405,-46.683.033,137.0,1167809.37
apartment,São Paulo,Southeast,-23.709.518,-46.556.335,91.0,543979.56
apartment,São Paulo,Southeast,-23.584.208,-46.734.009,150.0,903305.55
apartment,São Paulo,Southeast,-23.590.183,-46.647.408,111.0,349344.66
house,São Paulo,Southeast,-23.623.903,-46.651.829,170.0,898314.91
house,São Paulo,Southeast,-23.965.407,-46.312.499,140.0,798502.15
house,São Paulo,Southeast,-23.630.457,-46.637.943,110.0,595882.22
apartment,São Paulo,Southeast,-23.636.148,-46.716.782,138.0,1167809.37
apartment,São Paulo,Southeast,-23.636.148,-46.716.782,109.0,1063005.96
apartment,São Paulo,Southeast,-23.543.409,-46.660.275,105.0,1277603.42
apartment,São Paulo,Southeast,-236.290.207,-467.429.504,88.0,603867.24
apartment,São Paulo,Southeast,-23.590.582,-46.685.375,80.0,1419627.02
apartment,São Paulo,Southeast,-23.539.413,-46.683.208,90.0,476106.9
apartment,São Paulo,Southeast,-23.453.135,-46.578.274,144.0,449157.45
apartment,São Paulo,Southeast,-23.600.333,-46.610.391,180.0,1167809.37
apartment,São Paulo,Southeast,-23.566.418,-46.580.509,73.0,504797.64
apartment,São Paulo,Southeast,-23.517.424,-46.728.313,,590613.26
apartment,São Paulo,Southeast,-2.358.051,-46.644.713,84.0,688708.09
apartment,São Paulo,Southeast,-23.569.132,-46.564.922,140.0,964163.56
apartment,São Paulo,Southeast,-23.544.722,-46.657.101,125.0,898314.91
apartment,São Paulo,Southeast,-240.195.301,-464.624.847,160.0,706716.72
house,São Paulo,Southeast,-23.443.184,-46.753.677,200.0,269494.46
apartment,São Paulo,Southeast,-23.532.703,-4.671.627,80.0,663754.88
house,São Paulo,Southeast,-22.723.307,-47.170.773,200.0,848408.53
apartment,São Paulo,Southeast,-23.669.643,-4.669.585,98.0,808483.41
apartment,São Paulo,Southeast,-23.577.726,-46.650.784,113.0,1167809.37
apartment,São Paulo,Southeast,-23.616.831,-46.732.323,,748595.73
apartment,São Paulo,Southeast,-23.628.538,-4.673.114,71.0,479101.27
apartment,São Paulo,Southeast,-235.761.405,-466.468.995,,807676.27
apartment,São Paulo,Southeast,-236.177.578,-467.763.023,,648782.97
apartment,São Paulo,Southeast,-23.489.708,-46.471.443,65.0,605757.2
house,São Paulo,Southeast,-23.507.341,-46.512.737,110.0,359325.95
apartment,São Paulo,Southeast,-24.018.347,-46.460.938,78.0,279475.72
apartment,São Paulo,Southeast,-23.539.283,-46.716.116,104.0,959115.56
apartment,São Paulo,Southeast,-2.361.762,-465.975,60.0,384279.13
house,São Paulo,Southeast,-23.616.062,-46.633.713,87.0,578914.03
apartment,São Paulo,Southeast,-23.583.123,-46.679.161,145.0,1447285.12
house,São Paulo,Southeast,-23.587.919,-46.759.823,116.0,359325.95
house,São Paulo,Southeast,-23.525.909,-46.497.921,,274485.1
apartment,São Paulo,Southeast,-239.523.877,-46.184.802,,409232.33
apartment,São Paulo,Southeast,-235.186.959,-464.909.974,220.0,1497191.5
apartment,São Paulo,Southeast,-234.947.325.424,-466.090.774.576,56.0,409232.33
apartment,São Paulo,Southeast,-23.577.757,-46.647.606,70.0,697691.23
apartment,São Paulo,Southeast,-23.967.285,-46.312.248,90.0,429194.89
apartment,São Paulo,Southeast,-23.619.653,-46.664.165,86.0,374297.86
apartment,São Paulo,Southeast,-23.612.488,-46.689.789,92.0,941633.64
apartment,São Paulo,Southeast,-23.509.855,-46.393.173,104.0,289457.01
house,São Paulo,Southeast,-236.092.938,-46.642.142,212.0,1197753.22
apartment,São Paulo,Southeast,-23.645.082,-46.664.062,60.0,329382.13
house,São Paulo,Southeast,-23.704.857,-46.586.048,175.0,588895.33
apartment,São Paulo,Southeast,-23.468.592,-46.611.866,58.0,239550.63
house,São Paulo,Southeast,-237.222.356,-458.698.551,190.0,828445.97
apartment,São Paulo,Southeast,-23.571.308,-46.696.869,68.0,997129.54
apartment,São Paulo,Southeast,-23.511.393,-46.714.478,96.0,744203.99
apartment,São Paulo,Southeast,-2.360.683,-4.666.223,,1110554.87
house,São Paulo,Southeast,-229.456.242,-470.940.855,140.0,439176.16
house,São Paulo,Southeast,-23.969.606,-46.325.253,160.0,848408.53
apartment,São Paulo,Southeast,-23.538.477,-46.679.314,140.0,878352.35
apartment,São Paulo,Southeast,-23.576.829,-46.650.159,,698689.35
apartment,São Paulo,Southeast,-23.556.829,-4.663.335,,475539.95
apartment,São Paulo,Southeast,-23.031.853,-45.564.529,70.0,299438.28
house,São Paulo,Southeast,-240.391.068,-465.123.925,84.0,262494.77
apartment,São Paulo,Southeast,-23.978.559,-46.370.266,,479101.27
apartment,São Paulo,Southeast,-236.083.399,-4.673.532,110.0,916971.38
apartment,São Paulo,Southeast,-23.467.947,-46.575.874,66.0,350278.36
apartment,São Paulo,Southeast,-23.611.633,-46.679.214,127.0,898314.91
apartment,São Paulo,Southeast,-23.618.565,-46.733.673,80.0,600709.23
apartment,São Paulo,Southeast,-236.486.968,-466.665.781,144.0,1197753.22
apartment,São Paulo,Southeast,-23.656.452,-46.695.889,160.0,1197753.22
apartment,São Paulo,Southeast,-23.628.065,-46.724.388,104.0,798502.15
apartment,São Paulo,Southeast,-23.636.234,-46.734.962,68.0,369307.22
apartment,São Paulo,Southeast,-23.623.077,-46.666.412,71.0,723642.56
apartment,São Paulo,Southeast,-23.590.582,-46.685.375,54.0,934996.1
apartment,São Paulo,Southeast,-2.356.929,-4.663.332,115.0,758577.03
apartment,São Paulo,Southeast,-23.547.888,-46.745.846,75.0,349344.66
house,São Paulo,Southeast,-24.086.033,-46.864.044,230.0,706716.72
apartment,São Paulo,Southeast,-24.018.347,-46.460.938,90.0,638801.71
apartment,São Paulo,Southeast,-23.601.652,-4.663.918,120.0,988146.4
apartment,São Paulo,Southeast,-23.607.338,-46.630.001,65.0,787887.05
apartment,São Paulo,Southeast,-23.664.499,-46.527.096,193.0,868371.08
house,São Paulo,Southeast,-24.018.347,-46.460.938,,249531.9
apartment,São Paulo,Southeast,-24.049.833,-46.530.174,80.0,325546.31
house,São Paulo,Southeast,-23.594.183,-46.564.632,92.0,499063.83
house,São Paulo,Southeast,-23.483.168,-46.719.898,100.0,547246.49
apartment,São Paulo,Southeast,-235.359.489,-466.831.396,65.0,698689.35
apartment,São Paulo,Southeast,-23.571.398,-46.753.952,,294447.66
apartment,São Paulo,Southeast,-234.902.255,-466.397.776,60.0,392264.18
apartment,São Paulo,Southeast,-23.621.281,-46.578.705,162.0,1053024.7
house,São Paulo,Southeast,-23.555.994,-46.495.384,140.0,469120.01
apartment,São Paulo,Southeast,-23.533.443,-46.663.654,145.0,1297565.98
apartment,São Paulo,Southeast,-23.608.351,-46.734.959,177.0,1147846.81
house,São Paulo,Southeast,-23.553.507,-46.493.824,199.0,748595.73
house,São Paulo,Southeast,-2.339.629,-46.316.804,130.0,434185.54
apartment,São Paulo,Southeast,-23.519.642,-46.724.289,130.0,1237678.31
house,São Paulo,Southeast,-20.818.699,-49.337.399,250.0,1157828.1
house,São Paulo,Southeast,-240.546.961,-465.370.816,100.0,449157.45
apartment,São Paulo,Southeast,-23.535.736,-46.666.637,206.0,999499.39
house,São Paulo,Southeast,-227.619.933,-47.629.192,122.0,414222.98
apartment,São Paulo,Southeast,-23.538.107,-46.566.608,85.0,688708.09
apartment,São Paulo,Southeast,-23.580.709,-46.640.079,73.0,529007.65
apartment,São Paulo,Southeast,-23.594.491,-466.799.323,115.0,1097940.43
apartment,São Paulo,Southeast,-24.014.021,-46.439.724,62.0,305427.05
apartment,São Paulo,Southeast,-236.087.603,-466.030.431,65.0,364316.6
house,São Paulo,Southeast,-23.610.743,-46.837.463,125.0,474110.62
apartment,São Paulo,Southeast,-23.689.417,-46.543.945,75.0,299438.28
apartment,São Paulo,Southeast,-24.018.347,-46.460.938,82.0,239550.63
house,São Paulo,Southeast,-23.487.792,-46.698.993,211.0,818464.67
house,São Paulo,Southeast,-23.541.288,-46.678.658,172.0,1177790.66
house,São Paulo,Southeast,-23.593.031,-46.745.365,110.0,548970.21
apartment,São Paulo,Southeast,-24.017.887,-4.644.751,87.0,412924.48
house,São Paulo,Southeast,-23.532.366,-46.490.234,102.0,339363.39
apartment,São Paulo,Southeast,-22.922.592,-47.073.559,55.0,283696.27
house,São Paulo,Southeast,-2.422.908,-46.999.947,160.0,379288.51
house,São Paulo,Southeast,-23.611.927,-46.836.418,65.0,294447.66
house,São Paulo,Southeast,-236.076.927,-466.894.264,200.0,1211514.4
apartment,São Paulo,Southeast,-23.528.839,-46.727.608,165.0,1147846.81
house,São Paulo,Southeast,-23.265.705,-45.938.705,140.0,359325.95
house,São Paulo,Southeast,-23.607.449,-46.742.241,250.0,959115.56
apartment,São Paulo,Southeast,-2.352.277,-4.668.322,120.0,1187771.93
apartment,São Paulo,Southeast,-23.530.916,-46.686.882,76.0,787484.34
apartment,São Paulo,Southeast,-2.360.737,-46.706.646,60.0,595083.72
house,São Paulo,Southeast,-23.624.947,-46.533.112,88.0,449157.45
house,São Paulo,Southeast,-235.740.228,-465.679.117,130.0,519026.39
apartment,São Paulo,Southeast,-23.720.627,-46.546.558,60.0,371303.49
apartment,São Paulo,Southeast,-23.682.436,-46.558.697,145.0,634809.18
house,São Paulo,Southeast,-23.631.878,-46.505.798,200.0,848408.53
apartment,São Paulo,Southeast,-23.519.205,-46.704.845,155.0,636045.06
apartment,São Paulo,Southeast,-23.588.449,-46.645.794,200.0,1397378.74
apartment,São Paulo,Southeast,-23.592.623,-4.667.522,56.0,588895.33
apartment,São Paulo,Southeast,-2.352.277,-4.668.322,61.0,578914.03
apartment,São Paulo,Southeast,-2.352.393,-4.669.157,70.0,728633.21
apartment,São Paulo,Southeast,-23.659.328,-46.522.644,119.0,1131876.77
apartment,São Paulo,Southeast,-23.554.459,-46.657.951,55.0,633811.06
house,São Paulo,Southeast,-23.550.274,-46.450.142,65.0,249531.9
apartment,São Paulo,Southeast,-2.359.293,-4.664.351,,479101.27
apartment,São Paulo,Southeast,-229.148.473,-470.528.101,86.0,489082.54
apartment,São Paulo,Southeast,-23.621.259,-4.661.713,62.0,498065.71
apartment,São Paulo,Southeast,-23.522.778,-4.670.047,162.0,1247659.6
apartment,São Paulo,Southeast,-240.009.403,-462.740.728,94.0,359325.95
apartment,São Paulo,Southeast,-2.362.417,-46.601.828,85.0,680250.74
apartment,São Paulo,Southeast,-23.620.729,-46.730.819,70.0,344354.04
house,São Paulo,Southeast,-2.363.229,-46.489.326,,424204.24
house,São Paulo,Southeast,-22.866.125,-47.050.793,92.0,638801.71
apartment,São Paulo,Southeast,-23.234.142,-45.905.033,69.0,284466.37
apartment,São Paulo,Southeast,-23.576.029,-46.614.574,74.0,479101.27
apartment,São Paulo,Southeast,-23.592.844,-46.650.852,80.0,1267622.16
apartment,São Paulo,Southeast,-2.271.776,-47.648.018,69.0,399251.07
apartment,São Paulo,Southeast,-2.398.893,-46.300.404,132.0,898314.91
apartment,São Paulo,Southeast,-2.356.992,-46.548.828,124.0,973174.49
apartment,São Paulo,Southeast,-23.618.011,-46.596.635,,364316.6
apartment,São Paulo,Southeast,-235.851,-46.641.994,83.0,807676.27
house,São Paulo,Southeast,-23.504.606,-46.452.286,53.0,268496.33
house,São Paulo,Southeast,-236.893.074,-4.667.823,115.0,605863.49
apartment,São Paulo,Southeast,-23.572.212,-46.656.891,95.0,848408.53
apartment,São Paulo,Southeast,-23.664.785,-4.667.186,65.0,279475.72
apartment,São Paulo,Southeast,-23.963.785,-46.339.806,146.0,1097940.43
house,São Paulo,Southeast,-2.298.015,-46.978.081,153.0,349344.66
apartment,São Paulo,Southeast,-23.527.781,-46.687.515,86.0,757196.48
apartment,São Paulo,Southeast,-2.356.473,-46.582.493,57.0,424030.02
apartment,São Paulo,Southeast,-236.725.447,-465.273.425,158.0,948221.29
apartment,São Paulo,Southeast,-23.983.631,-46.299.759,93.0,573923.39
apartment,São Paulo,Southeast,-23.665.215,-46.565.022,60.0,374297.86
apartment,São Paulo,Southeast,-23.535.683,-46.530.602,56.0,384279.13
apartment,São Paulo,Southeast,-24.010.521,-46.398.472,80.0,538988.95
apartment,São Paulo,Southeast,-23.690.393,-46.553.581,156.0,948221.29
apartment,São Paulo,Southeast,-234.937.205,-466.280.751,126.0,1097940.43
house,São Paulo,Southeast,-2.366.778,-46.669.323,107.0,379288.51
apartment,São Paulo,Southeast,-235.690.243,-466.512.129,114.0,918277.46
apartment,São Paulo,Southeast,-23.669.607,-46.587.914,59.0,287460.77
apartment,São Paulo,Southeast,-23.623.623,-46.734.592,138.0,948221.29
apartment,São Paulo,Southeast,-2.353.117,-46.568.165,,398252.92
house,São Paulo,Southeast,-23.403.908,-4.633.855,114.0,499063.83
apartment,São Paulo,Southeast,-22.015.781,-47.884.731,,683717.44
apartment,São Paulo,Southeast,-236.742.228,-465.436.003,125.0,373550.26
apartment,São Paulo,Southeast,-23.522.301,-46.655.178,83.0,603867.24
apartment,São Paulo,Southeast,-23.611.959,-46.658.051,110.0,958202.55
apartment,São Paulo,Southeast,-23.642.649,-46.546.356,75.0,269494.46
apartment,São Paulo,Southeast,-235.186.959,-464.909.974,95.0,798502.15
apartment,São Paulo,Southeast,-236.381.571,-466.323.312,110.0,867372.93
apartment,São Paulo,Southeast,-23.649.391,-46.702.694,115.0,938240.02
apartment,São Paulo,Southeast,-23.529.184,-46.741.486,70.0,559430.08
apartment,São Paulo,Southeast,-235.627.106,-466.830.319,139.0,1274609.05
apartment,São Paulo,Southeast,-23.566.593,-46.514.374,68.0,344354.04
apartment,São Paulo,Southeast,-235.581.156,-465.792.381,73.0,568932.77
house,São Paulo,Southeast,-23.507.095,-46.574.039,,578914.03
apartment,São Paulo,Southeast,-23.667.311,-46.571.045,70.0,399251.07
house,São Paulo,Southeast,-23.486.479,-46.665.905,98.0,306425.17
apartment,São Paulo,Southeast,-235.829.393,-465.820.456,,519026.39
house,São Paulo,Southeast,-23.537.897,-46.716.225,165.0,1197753.22
apartment,São Paulo,Southeast,-23.649.366,-46.671.104,,740610.72
house,São Paulo,Southeast,-23.510.965,-46.495.628,140.0,638801.71
apartment,São Paulo,Southeast,-22.895.092,-47.058.559,70.0,257446.8
apartment,São Paulo,Southeast,-23.969.023,-46.323.063,93.0,1277603.42
apartment,São Paulo,Southeast,-228.808.512,-47.071.668,58.0,449157.45
house,São Paulo,Southeast,-22.956.436,-47.007.236,90.0,359325.95
apartment,São Paulo,Southeast,-23.606.613,-4.662.405,78.0,562944.0
apartment,São Paulo,Southeast,-22.947.149,-47.032.494,62.0,399251.07
house,São Paulo,Southeast,-23.955.173,-46.336.082,216.0,1287584.69
apartment,São Paulo,Southeast,-236.511,-46.717.804,130.0,1247659.6
house,São Paulo,Southeast,-23.523.121,-47.495.636,,459138.71
house,São Paulo,Southeast,-20.881.195,-49.367.851,180.0,688708.09
house,São Paulo,Southeast,-23.503.057,-46.496.696,140.0,449157.45
house,São Paulo,Southeast,-22.997.143,-45.564.852,121.0,409232.33
apartment,São Paulo,Southeast,-23.596.115,-46.671.921,96.0,1048034.05
house,São Paulo,Southeast,-23.558.605,-46.529.259,64.0,449157.45
house,São Paulo,Southeast,-23.530.851,-46.469.547,64.0,260511.32
house,São Paulo,Southeast,-23.579.905,-46.739.326,130.0,548970.21
apartment,São Paulo,Southeast,-23.729.052,-46.556.293,69.0,304428.93
house,São Paulo,Southeast,-23.479.383,-4.748.299,200.0,479101.27
apartment,São Paulo,Southeast,-2.361.728,-46.684,135.0,1447285.12
house,São Paulo,Southeast,-23.655.102,-46.663.361,100.0,499063.83
apartment,São Paulo,Southeast,-23.707.336,-46.564.602,58.0,360324.08
house,São Paulo,Southeast,-23.710.354,-4.654.044,240.0,798502.15
house,São Paulo,Southeast,-20.818.699,-49.337.399,180.0,737004.58
apartment,São Paulo,Southeast,-235.859.278,-465.723.906,140.0,798502.15
house,São Paulo,Southeast,-235.546.601,-465.733.449,194.0,898314.91
apartment,São Paulo,Southeast,-23.529.184,-46.741.486,70.0,548970.21
house,São Paulo,Southeast,-2.357.406,-46.792.065,177.0,349344.66
apartment,São Paulo,Southeast,-23.539.413,-46.683.208,123.0,1110554.87
apartment,São Paulo,Southeast,-2.353.344,-4.667.588,140.0,1197753.22
apartment,São Paulo,Southeast,-2.362.416,-467.436.099,87.0,648782.97
apartment,São Paulo,Southeast,-23.634.493,-46.534.264,80.0,419141.76
apartment,São Paulo,Southeast,-23.601.032,-46.644.787,101.0,1197753.22
house,São Paulo,Southeast,-24.086.033,-46.864.044,150.0,374297.86
apartment,São Paulo,Southeast,-23.643.061,-46.519.878,,325389.61
house,São Paulo,Southeast,-23.604.792,-46.607.746,160.0,748595.73
apartment,São Paulo,Southeast,-23.161.476,-46.914.318,96.0,434185.54
apartment,São Paulo,Southeast,-23.598.362,-466.822.966,,728633.21
apartment,São Paulo,Southeast,-23.568.289,-46.627.129,134.0,1477228.98
apartment,São Paulo,Southeast,-2.355.184,-4.665.455,94.0,1110554.87
apartment,São Paulo,Southeast,-229.297.905,-470.602.755,60.0,314410.19
house,São Paulo,Southeast,-23.591.656,-46.567.883,186.0,928258.73
apartment,São Paulo,Southeast,-23.174.173,-46.879.879,156.0,589809.62
apartment,São Paulo,Southeast,-23.616.617,-46.691.887,96.0,1097940.43
house,São Paulo,Southeast,-23.626.459,-46.694.009,,828445.97
apartment,São Paulo,Southeast,-23.637.394,-4.663.191,128.0,1117902.99
apartment,São Paulo,Southeast,-2.363.542,-466.644,67.0,614288.44
house,São Paulo,Southeast,-20.818.699,-49.337.399,252.0,989403.42
apartment,São Paulo,Southeast,-23.562.618,-46.688.957,125.0,1514393.0
apartment,São Paulo,Southeast,-23.615.509,-4.662.698,61.0,484091.92
house,São Paulo,Southeast,-23.089.575,-47.187.756,171.0,444366.43
apartment,São Paulo,Southeast,-24.010.521,-46.398.472,170.0,748595.73
apartment,São Paulo,Southeast,-23.596.489,-46.670.856,85.0,998127.67
apartment,São Paulo,Southeast,-23.561.565,-4.669.883,86.0,763567.68
house,São Paulo,Southeast,-23.564.169,-46.586.693,250.0,1297565.98
apartment,São Paulo,Southeast,-23.529.905,-46.696.568,86.0,598876.59
apartment,São Paulo,Southeast,-23.583.963,-46.676.517,63.0,848408.53
house,São Paulo,Southeast,-24.010.891,-46.427.383,108.0,349344.66
house,São Paulo,Southeast,-23.571.085,-46.513.874,70.0,282686.67
apartment,São Paulo,Southeast,-23.595.835,-46.677.132,85.0,848408.53
house,São Paulo,Southeast,-23.562.128,-46.603.287,,374297.86
apartment,São Paulo,Southeast,-23.609.253,-46.692.497,135.0,1382406.83
house,São Paulo,Southeast,-234.779.231,-465.859.148,96.0,469120.01
apartment,São Paulo,Southeast,-236.440.776,-465.372.447,116.0,705707.14
apartment,São Paulo,Southeast,-23.598.459,-46.672.375,65.0,648782.97
house,São Paulo,Southeast,-23.634.914,-46.492.054,151.0,399251.07
apartment,São Paulo,Southeast,-2.366.729,-46.548.763,135.0,598876.59
house,São Paulo,Southeast,-23.707.453,-46.509.567,100.0,319400.84
apartment,São Paulo,Southeast,-23.611.195,-46.691.975,134.0,1347472.36
apartment,São Paulo,Southeast,-23.644.901,-46.667.511,125.0,848408.53
apartment,São Paulo,Southeast,-2.360.788,-4.666.048,124.0,1397378.74
apartment,São Paulo,Southeast,-23.532.393,-46.705.193,130.0,1387397.48
house,São Paulo,Southeast,-23.178.152,-46.849.506,,360324.08
house,São Paulo,Southeast,-235.930.934,-468.312.396,184.0,848408.53
apartment,São Paulo,Southeast,-235.655.206,-466.636.789,130.0,1297565.98
apartment,São Paulo,Southeast,-235.942,-46.677.666,82.0,1497191.5
house,São Paulo,Southeast,-23.602.493,-46.727.458,160.0,848408.53
apartment,São Paulo,Southeast,-23.621.159,-4.657.325,,625826.04
apartment,São Paulo,Southeast,-23.484.587,-46.536.724,110.0,748595.73
apartment,São Paulo,Southeast,-23.642.649,-46.546.356,98.0,479101.27
apartment,São Paulo,Southeast,-235.965.203,-466.735.905,140.0,1097940.43
house,São Paulo,Southeast,-234.628.933,-465.951.174,198.0,848408.53
apartment,São Paulo,Southeast,-23.677.258,-46.527.054,150.0,457142.47
apartment,São Paulo,Southeast,-23.672.482,-46.539.799,60.0,389269.77
apartment,São Paulo,Southeast,-23.682.911,-46.494.606,60.0,277638.7
house,São Paulo,Southeast,-236.469.213,-465.069.009,80.0,439173.95
apartment,São Paulo,Southeast,-235.967.716,-467.399.825,81.0,555277.43
apartment,São Paulo,Southeast,-236.202.665,-466.982,70.0,1048034.05
house,São Paulo,Southeast,-23.632.519,-46.515.965,,578914.03
apartment,São Paulo,Southeast,-23.967.766,-46.346.191,94.0,618839.15
apartment,São Paulo,Southeast,-23.591.122,-46.601.578,133.0,1269618.41
apartment,São Paulo,Southeast,-23.635.263,-46.714.066,103.0,849406.65
apartment,São Paulo,Southeast,-23.619.673,-46.664.467,103.0,1097940.43
apartment,São Paulo,Southeast,-235.267.046,-467.285.321,68.0,656236.96
apartment,São Paulo,Southeast,-239.315.054,-463.556.435,135.0,399251.07
house,São Paulo,Southeast,-23.607.565,-4.648.243,220.0,459138.71
apartment,São Paulo,Southeast,-23.503.319,-47.466.213,147.0,918277.46
apartment,São Paulo,Southeast,-23.644.253,-46.608.131,65.0,345201.86
house,São Paulo,Southeast,-23.611.877,-46.685.535,214.0,1347472.36
apartment,São Paulo,Southeast,-23.689.417,-46.543.945,70.0,449157.45
apartment,São Paulo,Southeast,-235.866.346,-466.041.568,175.0,978165.11
apartment,São Paulo,Southeast,-23.624.546,-46.731.777,58.0,388694.19
apartment,São Paulo,Southeast,-23.523.458,-46.699.768,100.0,1137865.54
apartment,São Paulo,Southeast,-235.872,-46.677.601,76.0,1536118.5
house,São Paulo,Southeast,-234.866.017,-475.107.716,156.0,558951.47
house,São Paulo,Southeast,-23.651.621,-46.697.968,,1297565.98
house,São Paulo,Southeast,-23.555.119,-46.537.533,77.0,548970.21
house,São Paulo,Southeast,-23.574.636,-46.755.737,120.0,389269.77
house,São Paulo,Southeast,-22.845.421,-47.054.882,90.0,499063.83
apartment,São Paulo,Southeast,-23.633.148,-46.665.314,111.0,748595.73
apartment,São Paulo,Southeast,-2.399.839,-46.263.947,176.0,643792.32
apartment,São Paulo,Southeast,-235.618.878,-46.601.221,113.0,1033062.14
apartment,São Paulo,Southeast,-2.362.193,-4.668.103,169.0,1397378.74
house,São Paulo,Southeast,-23.609.505,-46.639.301,200.0,1247659.6
house,São Paulo,Southeast,-23.689.417,-46.543.945,,788520.85
apartment,São Paulo,Southeast,-235.421.767,-465.520.376,105.0,758577.03
apartment,São Paulo,Southeast,-23.956.179,-46.312.111,100.0,269494.46
apartment,São Paulo,Southeast,-2.363.176,-46.730.175,171.0,1282594.07
apartment,São Paulo,Southeast,-23.519.741,-46.725.876,104.0,998127.67
apartment,São Paulo,Southeast,-23.510.628,-47.459.076,113.0,449157.45
house,São Paulo,Southeast,-236.026.684,-469.194.693,145.0,778539.59
apartment,São Paulo,Southeast,-236.219.319,-466.735.618,107.0,948221.29
apartment,São Paulo,Southeast,-23.527.178,-46.682.156,80.0,828445.97
house,São Paulo,Southeast,-22.765.015,-47.150.028,84.0,525529.69
apartment,São Paulo,Southeast,-235.551.886,-467.756.636,135.0,687709.97
house,São Paulo,Southeast,-235.015.299,-474.525.603,162.0,593885.94
house,São Paulo,Southeast,-23.606.052,-46.822.861,77.0,399151.24
house,São Paulo,Southeast,-23.591.932,-46.491.959,90.0,349344.66
apartment,São Paulo,Southeast,-236.398.442,-46.713.702,90.0,726908.65
house,São Paulo,Southeast,-23.182.106,-46.876.934,112.0,399251.07
apartment,São Paulo,Southeast,-23.710.123,-46.538.666,85.0,359825.0
house,São Paulo,Southeast,-23.622.034,-46.670.082,157.0,848408.53
house,São Paulo,Southeast,-235.291.333,-465.379.471,80.0,449157.45
apartment,São Paulo,Southeast,-2.363.426,-4.666.277,110.0,888443.9
apartment,São Paulo,Southeast,-23.650.696,-46.719.242,65.0,538988.95
house,São Paulo,Southeast,-227.311.003,-476.213.314,228.0,897316.78
house,São Paulo,Southeast,-22.765.015,-47.150.028,,828445.97
house,São Paulo,Southeast,-23.644.655,-46.511.803,134.0,529007.65
apartment,São Paulo,Southeast,-236.507.101,-465.331.758,172.0,748595.73
apartment,São Paulo,Southeast,-235.290.145,-466.882.885,60.0,648782.97
apartment,São Paulo,Southeast,-23.674.803,-46.532.494,67.0,374297.86
apartment,São Paulo,Southeast,-23.637.276,-46.667.084,,464413.85
apartment,São Paulo,Southeast,-23.626.251,-46.695.885,,1282186.09
house,São Paulo,Southeast,-23.618.364,-46.668.762,240.0,1557079.18
apartment,São Paulo,Southeast,-23.592.983,-46.602.016,111.0,978165.11
house,São Paulo,Southeast,-24.018.347,-46.460.938,120.0,309419.57
apartment,São Paulo,Southeast,-23.533.087,-4.668.417,85.0,718651.91
house,São Paulo,Southeast,-235.699.833,-466.304.234,156.0,998127.67
apartment,São Paulo,Southeast,-23.529.907,-4.672.448,63.0,558951.47
apartment,São Paulo,Southeast,-236.389.462,-465.507.045,64.0,363454.32
apartment,São Paulo,Southeast,-23.654.588,-46.610.042,60.0,244541.25
apartment,São Paulo,Southeast,-23.642.649,-46.546.356,141.0,509045.09
apartment,São Paulo,Southeast,-236.698.985,-46.678.069,62.0,379288.51
house,São Paulo,Southeast,-22.929.409,-4.702.977,160.0,494701.71
apartment,São Paulo,Southeast,-23.689.417,-46.543.945,123.0,637803.59
apartment,São Paulo,Southeast,-23.536.375,-46.703.709,,1170712.93
apartment,São Paulo,Southeast,-23.604.982,-46.618.179,136.0,1259426.51
house,São Paulo,Southeast,-23.491.089,-47.500.546,130.0,287460.77
apartment,São Paulo,Southeast,-229.212.607,-470.495.937,66.0,449157.45
apartment,São Paulo,Southeast,-236.488.756,-465.365.225,175.0,818464.67
apartment,São Paulo,Southeast,-23.605.154,-46.669.235,77.0,946818.92
house,São Paulo,Southeast,-23.506.592,-46.507.446,110.0,255520.67
apartment,São Paulo,Southeast,-236.142.499,-4.668.012,158.0,1167809.37
apartment,São Paulo,Southeast,-234.846.351,-466.214.409,188.0,978165.11
apartment,São Paulo,Southeast,-23.568.774,-466.514.994,139.0,1097940.43
house,São Paulo,Southeast,-22.765.015,-47.150.028,,638801.71
apartment,São Paulo,Southeast,-235.659.451,-465.912.076,56.0,429194.89
apartment,São Paulo,Southeast,-2.358.907,-4.664.775,55.0,858156.04
house,São Paulo,Southeast,-20.810.192,-49.387.703,124.0,383646.22
apartment,São Paulo,Southeast,-23.574.724,-46.731.369,55.0,419213.6
apartment,São Paulo,Southeast,-23.488.668,-46.723.366,55.0,287460.77
house,São Paulo,Southeast,-23.635.574,-46.675.735,221.0,1497191.5
apartment,São Paulo,Southeast,-238.385.955,-461.276.932,95.0,725638.81
house,São Paulo,Southeast,-235.441.182,-46.687.564,138.0,850404.77
apartment,São Paulo,Southeast,-23.538.799,-46.656.948,182.0,1497191.5
house,São Paulo,Southeast,-20.784.813,-49.372.932,180.0,499063.83
apartment,São Paulo,Southeast,-23.956.179,-46.312.111,90.0,339363.39
apartment,São Paulo,Southeast,-236.742.228,-465.436.003,82.0,363454.32
